Date,jci-price,jci-volume,sensex-price,sensex-volume,psei-price,psei-volume,ibov-price,ibov-volume,inr-price,php-price,brl-price,idr-price,gold-price,crude-price
2004-12-14,,,6325.53,14093870.0,,,,,,,,,,
2004-12-15,,,6402.29,22473480.0,,,,,,,,,,
2004-12-16,,,6420.38,18620740.0,,,,,,,,,,
2004-12-17,,,6346.48,16879520.0,,,,,,,,,,
2004-12-20,,,6403.0,16833010.0,,,,,,,,,,
2004-12-21,,,6451.3,14526930.0,,,,,,,,,,
2004-12-22,,,6413.66,16124210.0,,,,,,,,,,
2004-12-23,,,6441.85,11910820.0,,,,,,,,,,
2004-12-24,,,6498.06,14531010.0,,,,,,,,,,
2004-12-27,,,6513.03,16190320.0,,,,,,,,,,
2004-12-28,,,6563.48,14517670.0,,,,,,,,,,
2004-12-29,,,6567.94,12482010.0,,,,,,,,,,
2004-12-30,,,6522.54,13108250.0,,,,,,,,,,
2004-12-31,,,6602.69,12284330.0,,,,,,,,,,
2005-01-03,,,6679.2,45287220.0,,,,,,,,,,
2005-01-04,,,6651.01,55049000.0,,,,,,,,,,
2005-01-05,,,6458.84,83130728.0,,,,,,,,,,
2005-01-06,,,6367.39,76437800.0,,,,,,,,,,
2005-01-07,,,6420.46,61666120.0,,,,,,,,,,
2005-01-09,,,,13733.0,,,,,,,,,,
2005-01-10,,,6308.54,49040272.0,,,,,,,,,,
2005-01-11,,,6222.87,57712032.0,,,,,,,,,,
2005-01-12,,,6102.74,72189584.0,,,,,,,,,,
2005-01-13,,,6221.06,68940336.0,,,,,,,,,,
2005-01-14,,,6173.82,65449248.0,,,,,,,,,,
2005-01-16,,,,17628.0,,,,,,,,,,
2005-01-17,,,6194.07,68271776.0,,,,,,,,,,
2005-01-18,,,6192.35,73624736.0,,,,,,,,,,
2005-01-19,,,6173.32,54393560.0,,,,,,,,,,
2005-01-20,,,6183.24,87312768.0,,,,,,,,,,
2005-01-23,,,,22883.0,,,,,,,,,,
2005-01-24,,,6106.43,66896820.0,,,,,,,,,,
2005-01-25,,,6162.98,69512544.0,,,,,,,,,,
2005-01-27,,,6239.43,87206064.0,,,,,,,,,,
2005-01-28,,,6419.09,81757520.0,,,,,,,,,,
2005-01-30,,,,291823.0,,,,,,,,,,
2005-01-31,,,6555.94,80869032.0,,,,,,,,,,
2005-02-01,,,6552.47,87633928.0,,,,,,,,,,
2005-02-02,,,6530.06,139999200.0,,,,,,,,,,
2005-02-03,,,6619.97,52811900.0,,,,,,,,,,
2005-02-04,,,6618.23,60630032.0,,,,,,,,,,
2005-02-06,,,,70942.0,,,,,,,,,,
2005-02-07,,,6535.17,46712392.0,,,,,,,,,,
2005-02-08,,,6544.77,47620592.0,,,,,,,,,,
2005-02-09,,,6593.53,50164792.0,,,,,,,,,,
2005-02-10,,,6577.83,48138700.0,,,,,,,,,,
2005-02-11,,,6633.76,57905940.0,,,,,,,,,,
2005-02-14,,,6679.33,53075128.0,,,,,,,,,,
2005-02-15,,,6670.06,56985568.0,,,,,,,,,,
2005-02-16,,,6607.78,55537320.0,,,,,,,,,,
2005-02-17,,,6589.29,50895380.0,,,,,,,,,,
2005-02-18,,,6584.32,54111728.0,,,,,,,,,,
2005-02-20,,,,38529.0,,,,,,,,,,
2005-02-21,,,6534.68,42372200.0,,,,,,,,,,
2005-02-22,,,6589.41,40668608.0,,,,,,,,,,
2005-02-23,,,6582.5,44714940.0,,,,,,,,,,
2005-02-24,,,6574.21,73297344.0,,,,,,,,,,
2005-02-25,,,6569.72,53234768.0,,,,,,,,,,
2005-02-28,,,6713.86,78991344.0,,,,,,,,,,
2005-03-01,,,6651.08,60915008.0,,,,,,,,,,
2005-03-02,,,6686.89,73230096.0,,,,,,,,,,
2005-03-03,,,6784.72,63742860.0,,,,,,,,,,
2005-03-04,,,6849.48,64851980.0,,,,,,,,,,
2005-03-07,,,6878.98,59385992.0,,,,,,,,,,
2005-03-08,,,6915.09,56439580.0,2149.06,137438592.0,,,,,,,,
2005-03-09,1116.808,1851675008.0,6892.82,59963272.0,2157.14,159894896.0,,,,,,,,53.38
2005-03-10,1108.047,2416581120.0,6907.65,64540660.0,2137.42,161649504.0,28567.5,30676340736.0,,,,,,52.66
2005-03-11,,,6853.73,51222752.0,2137.39,274003712.0,28074.9,22782930944.0,,,,,,53.1
2005-03-13,,,,16422.0,,,,,,,,,,
2005-03-14,1123.482,2209923072.0,6810.04,156830096.0,2115.61,133973400.0,28098.9,17216000000.0,,,,,,53.66
2005-03-15,1119.001,2497065984.0,6752.45,43501520.0,2106.31,114994896.0,27587.7,17305630720.0,,,,,,53.85
2005-03-16,1138.234,3343453952.0,6746.88,44595928.0,2099.12,97940600.0,27826.7,16501449728.0,,,,,,54.8
2005-03-17,1134.591,4247972096.0,6669.52,44526152.0,2100.11,107400704.0,28085.8,13682100224.0,,,,,,55.06
2005-03-18,1147.874,3854834944.0,6700.34,52195180.0,2050.28,158921104.0,27593.3,17069809664.0,,,,,,55.59
2005-03-20,,,,241208.0,,,,,,,,,,
2005-03-21,1151.559,4457494016.0,6656.69,36254120.0,2033.78,74904808.0,27411.3,10873679872.0,,,,,,55.65
2005-03-22,1152.601,2737019904.0,6535.45,47544152.0,1999.15,111985200.0,26618.1,19963889664.0,,,,,,54.59
2005-03-23,1142.148,2590127104.0,6454.46,79257696.0,,,26248.3,16074519552.0,,,,,,53.04
2005-03-24,1114.551,2549974016.0,6442.87,61552980.0,,,26701.9,11272250368.0,,,,,,53.93
2005-03-28,1100.24,1879282944.0,6510.74,43406568.0,1986.95,80378328.0,26257.3,12216359936.0,,,,,,
2005-03-29,1070.3,2925356032.0,6367.86,50206180.0,1931.98,152576096.0,25842.1,13439680512.0,,,,,,53.03
2005-03-30,1065.127,2629586944.0,6381.4,54012380.0,1951.38,264291296.0,26469.8,14901459968.0,,,,,,52.09
2005-03-31,1080.165,2069474944.0,6492.82,67081660.0,1954.69,168098000.0,26610.7,10737340416.0,,,,,,54.29
2005-04-01,1095.066,1472690048.0,6605.04,47388840.0,1966.29,129749200.0,26773.8,14224700416.0,43.75,54.715,2.6588,9460.0,426.25,56.51
2005-04-04,1100.203,826841472.0,6604.42,51168940.0,1994.36,54589060.0,26406.8,13411500032.0,43.7825,54.72,2.641,9481.0,424.25,56.23
2005-04-05,1096.526,1227053952.0,6550.29,47399120.0,1962.7,95705952.0,26038.4,14859780096.0,43.7825,54.7,2.6297,9480.0,425.35,55.44
2005-04-06,1103.288,989585472.0,6606.41,44809380.0,1962.38,82749728.0,25695.1,14169490432.0,43.7538,54.74,2.6015,9475.0,426.7,55.27
2005-04-07,1111.621,1527661056.0,6545.64,41492832.0,1914.22,137838896.0,26307.8,20972140544.0,43.7275,54.53,2.5931,9505.0,425.9,54.04
2005-04-08,1111.226,1521420032.0,6479.54,39625440.0,1906.69,97651080.0,25884.6,8255117824.0,43.7663,54.59,2.585,9495.0,427.1,52.89
2005-04-11,1105.982,981267008.0,6397.52,31126410.0,1896.72,79504200.0,25899.7,8678037504.0,43.7163,54.32,2.5865,9486.0,428.0,53.21
2005-04-12,1110.884,1186861952.0,6464.61,31808310.0,1927.82,89305056.0,26206.2,19466770432.0,43.7325,54.22,2.5668,9490.0,428.2,51.98
2005-04-13,1116.67,1625112960.0,6467.92,43437880.0,1916.58,71878240.0,26066.1,41179578368.0,43.75,54.08,2.561,9490.0,428.9,50.48
2005-04-14,1108.439,995172480.0,,,1887.47,98341536.0,24984.0,17322829824.0,43.75,54.375,2.5899,9520.0,424.0,50.91
2005-04-15,1096.518,982153024.0,6248.34,49349980.0,1864.06,90095648.0,24655.8,15855380480.0,43.83,54.58,2.6148,9533.0,424.9,51.61
2005-04-18,1060.189,1553687040.0,6156.78,46860688.0,1818.87,103840200.0,24877.0,11405880320.0,43.83,54.6,2.607,9570.0,427.35,50.78
2005-04-19,1062.693,1206118016.0,6134.86,48201640.0,1834.06,81857048.0,25566.2,15919599616.0,43.765,54.375,2.5695,9565.0,434.0,52.94
2005-04-20,1070.946,758860480.0,6243.74,56117240.0,1854.97,109280600.0,25062.4,13666610176.0,43.755,54.375,2.5636,9575.0,434.6,53.78
2005-04-21,1047.804,1338061056.0,6299.2,51863560.0,1841.94,67800920.0,,,43.755,54.59,2.55,9683.0,432.57,54.01
2005-04-22,,,6346.57,48278952.0,1868.13,107025800.0,24767.1,13563060224.0,43.735,54.2,2.5375,9680.0,434.6,54.97
2005-04-25,1019.875,1226467968.0,6377.85,41730940.0,1860.56,51069808.0,25231.5,11519840256.0,43.705,54.1,2.5243,9750.0,434.7,54.4
2005-04-26,1031.768,1485767936.0,6339.98,35019208.0,1858.14,102494704.0,25304.8,14652040192.0,43.67,54.35,2.536,9695.0,437.1,54.14
2005-04-27,1032.218,1151811968.0,6278.5,56554460.0,1830.32,203952192.0,25241.7,18020319232.0,43.7213,54.38,2.5146,9565.0,432.47,52.29
2005-04-28,1038.357,1553191936.0,6284.2,72675840.0,1838.16,177508000.0,24439.7,28435949568.0,43.705,54.365,2.5425,9575.0,431.4,52.48
2005-04-29,1029.613,864647488.0,6154.44,51170620.0,1854.63,216620096.0,24843.7,36896661504.0,43.535,54.19,2.528,9570.0,434.4,51.09
2005-05-02,1026.522,648065024.0,6195.15,44485740.0,,,24704.6,18277390336.0,43.575,54.095,2.5105,9525.0,429.8,
2005-05-03,1033.503,803155520.0,6216.77,42874472.0,1865.11,94393320.0,24715.6,15147710464.0,43.59,54.235,2.4887,9530.0,427.9,50.52
2005-05-04,1049.579,1062820992.0,6289.55,34772760.0,1866.17,213824704.0,25474.5,12520359936.0,43.5238,54.1,2.4639,9513.0,429.8,50.97
2005-05-05,,,6359.65,36783768.0,1893.2,188667296.0,25435.8,14907270144.0,43.415,53.95,2.4625,9510.0,430.4,51.13
2005-05-06,1068.275,1128907008.0,6388.48,49444580.0,1913.77,111137104.0,25589.2,11830649856.0,43.435,54.09,2.457,9495.0,426.2,50.77
2005-05-09,1080.207,1137725056.0,6481.35,44324400.0,1946.77,151987104.0,25464.8,11235840000.0,43.48,54.13,2.4505,9482.0,426.1,51.29
2005-05-10,1071.157,1073478016.0,6454.71,47784760.0,1931.54,137856096.0,24762.7,11860769792.0,43.435,54.2,2.469,9454.0,426.6,51.43
2005-05-11,1057.077,1011808000.0,6445.13,40155872.0,1921.33,69617776.0,24698.7,13022650368.0,43.29,54.205,2.453,9460.0,427.4,50.07
2005-05-12,1063.827,1065990976.0,6456.82,32992580.0,1911.75,70601072.0,24117.3,12796529664.0,43.37,54.22,2.4713,9473.0,422.4,48.34
2005-05-13,1059.273,1016609984.0,6451.54,28526860.0,1882.39,66314672.0,23887.4,14739869696.0,43.43,54.205,2.4735,9475.0,420.4,48.66
2005-05-16,1048.787,737969472.0,6528.03,31892360.0,1862.59,53694840.0,24378.5,9921861632.0,43.4975,54.505,2.4755,9470.0,419.75,48.05
2005-05-17,1045.773,894332992.0,6466.0,40317632.0,1876.47,88269608.0,24412.8,7434481152.0,43.4913,54.33,2.4808,9430.0,418.75,49.34
2005-05-18,1040.263,726929024.0,6447.0,49528140.0,1879.39,67104920.0,24898.1,11291599872.0,43.475,54.623,2.457,9440.0,421.75,48.15
2005-05-19,1045.465,632558016.0,6478.94,39148260.0,1893.09,82334488.0,24829.0,8156151808.0,43.4788,54.6,2.4408,9450.0,420.6,47.88
2005-05-20,1048.112,604145472.0,6499.5,38161400.0,1886.73,79453136.0,24522.4,5633197056.0,43.4563,54.6,2.4417,9450.0,417.65,48.03
2005-05-23,1045.15,735576512.0,6539.83,29764000.0,1883.48,42161560.0,24214.9,7251569152.0,43.4563,54.715,2.4259,9470.0,417.55,48.37
2005-05-24,,,6565.37,40501440.0,1881.08,39064192.0,24545.2,13200910336.0,43.5063,54.52,2.4276,9472.0,418.35,48.82
2005-05-25,1049.056,881653504.0,6597.6,40155020.0,1869.5,46170900.0,24478.4,9846809600.0,43.535,54.45,2.4088,9477.0,419.55,50.07
2005-05-26,1054.361,643585984.0,6670.78,62578600.0,1858.72,38850208.0,,,43.53,54.45,2.4088,9489.0,417.8,50.16
2005-05-27,1061.495,1037035008.0,6707.72,56780700.0,1875.41,35561832.0,25255.5,11201949696.0,43.5363,54.375,2.385,9486.0,420.45,50.7
2005-05-30,1062.956,769304000.0,6663.55,37742200.0,1886.61,41359848.0,25424.2,5093001216.0,43.58,54.42,2.3678,9486.0,418.55,
2005-05-31,1088.169,1756072960.0,6715.11,35985520.0,1929.38,127153400.0,25207.1,11638030336.0,43.7,54.5,2.4076,9518.0,417.25,50.73
2005-06-01,1082.941,757697024.0,6729.9,42089520.0,1964.31,137481792.0,25948.8,15622420480.0,43.775,54.58,2.457,9575.0,415.4,53.27
2005-06-02,1091.465,961951488.0,6655.56,34643192.0,2010.56,238397200.0,26639.8,20107649024.0,43.69,54.59,2.416,9573.0,421.8,52.4
2005-06-03,1092.502,974057984.0,6748.85,43370340.0,2022.49,123367000.0,26365.6,14167919616.0,43.615,54.55,2.4255,9588.0,422.45,54.17
2005-06-04,,,6753.0,17807630.0,,,,,,,,,,
2005-06-06,1096.833,1490813952.0,6758.19,50970152.0,2051.04,163983904.0,25556.3,12855319552.0,43.575,54.54,2.4505,9590.0,425.95,53.67
2005-06-07,1092.814,1366567936.0,6781.25,33300820.0,2003.02,155589104.0,25026.1,14170319872.0,43.5535,54.5,2.4565,9545.0,424.75,53.13
2005-06-08,1095.51,1082087040.0,6858.24,40318420.0,1953.28,117546600.0,24701.5,10373229568.0,43.49,54.65,2.462,9595.0,423.15,52.11
2005-06-09,1094.189,629764992.0,6832.53,41646580.0,1898.24,178713104.0,24483.6,13557839872.0,43.537,55.0,2.4961,9625.0,423.7,53.82
2005-06-10,1096.932,868089984.0,6781.99,40569420.0,1937.18,176815696.0,24950.9,7141644800.0,43.51,55.17,2.4733,9620.0,427.05,52.67
2005-06-13,1100.878,553854016.0,6832.68,33782620.0,,,24901.8,7877926912.0,43.6635,55.15,2.444,9611.0,428.9,54.78
2005-06-14,1105.89,824241472.0,6860.18,37473368.0,1955.79,87003824.0,25744.2,24133060608.0,43.6088,55.305,2.4343,9610.0,426.85,53.73
2005-06-15,1119.579,1729400960.0,6906.98,37462832.0,1992.44,105943296.0,25481.4,17343150080.0,43.655,55.25,2.4233,9598.0,428.9,54.5
2005-06-16,1125.759,1181410944.0,6900.41,47001232.0,1999.6,165655696.0,25750.5,11330939904.0,43.585,55.34,2.4051,9632.0,435.65,56.22
2005-06-17,1141.818,1353532032.0,6906.52,40689912.0,2011.17,109736000.0,26092.9,15193310208.0,43.515,55.4,2.383,9598.0,437.65,57.76
2005-06-20,1147.71,1140377984.0,6984.55,87033136.0,2004.71,132870200.0,26045.5,7447711744.0,43.54,55.66,2.389,9670.0,437.9,58.32
2005-06-21,1133.326,1394587008.0,7076.52,71186864.0,1954.09,65868048.0,25721.7,11429980160.0,43.5,55.65,2.371,9657.0,438.6,57.5
2005-06-22,1134.695,1360236032.0,7145.34,103149200.0,1958.62,76943696.0,25678.3,8264784896.0,43.48,55.57,2.3851,9650.0,438.15,56.58
2005-06-23,1137.424,863467520.0,7119.76,71117904.0,1955.22,99858712.0,24815.6,15192960000.0,43.5,55.7,2.4047,9645.0,441.3,57.96
2005-06-24,1135.667,869739008.0,7148.62,60093140.0,1947.21,81065808.0,24916.9,5867588096.0,43.515,55.65,2.379,9648.0,439.95,58.36
2005-06-27,1119.898,744438528.0,7151.08,72417032.0,1963.5,52457740.0,25225.8,6028829184.0,43.49,55.525,2.3751,9660.0,439.8,59.3
2005-06-28,1127.817,822953984.0,7049.0,65041100.0,1955.2,53884180.0,25261.0,7191792128.0,43.485,55.72,2.3696,9680.0,435.55,57.18
2005-06-29,1126.857,621133504.0,7119.88,56266660.0,1945.12,43856260.0,25126.4,5311728128.0,43.53,55.935,2.3525,9710.0,437.25,56.15
2005-06-30,1122.376,712652032.0,7193.85,87048352.0,1924.23,206802304.0,25051.2,7091948032.0,43.485,55.975,2.3325,9760.0,435.5,55.58
2005-07-01,1138.988,711902016.0,7210.77,48492780.0,1895.25,63909960.0,25311.4,5103095808.0,43.55,55.875,2.3565,9796.0,427.4,57.54
2005-07-04,1138.882,624810496.0,7277.31,39732520.0,1815.67,153898304.0,25044.5,2809073920.0,43.545,56.2,2.3665,9865.0,427.9,57.94
2005-07-05,1131.168,1034542016.0,7220.25,49930840.0,1817.02,143318096.0,24674.8,15450519552.0,43.55,56.27,2.3773,9882.0,423.6,58.29
2005-07-06,1117.812,853931008.0,7287.6,52742808.0,1813.04,105339000.0,24516.9,13592659968.0,43.555,56.17,2.3939,9780.0,423.76,59.85
2005-07-07,1108.403,1186108032.0,7145.13,62009260.0,1847.32,133371600.0,24449.5,10332120064.0,43.59,56.275,2.3773,9796.0,424.2,59.28
2005-07-08,1110.557,913801024.0,7212.08,48908192.0,1876.28,192577200.0,24422.9,14273130496.0,43.59,56.085,2.3749,9805.0,423.1,58.2
2005-07-11,1123.462,1486915968.0,7306.74,48929860.0,1852.78,73966568.0,25015.6,10041919488.0,43.5625,56.18,2.3405,9753.0,425.9,57.44
2005-07-12,1129.115,1892978944.0,7303.95,64297952.0,1868.94,83766512.0,25536.3,9490642944.0,43.5363,55.975,2.3395,9765.0,426.95,58.82
2005-07-13,1132.794,1188584960.0,7247.91,46288808.0,1854.04,67458680.0,25855.9,10727650304.0,43.51,56.21,2.3556,9798.0,424.1,58.27
2005-07-14,1136.569,1707064960.0,7187.7,53560648.0,1879.46,80032568.0,25919.9,11334970368.0,43.535,55.9,2.336,9800.0,419.6,57.31
2005-07-15,1131.461,2194660096.0,7271.54,43076288.0,1897.08,158771904.0,25221.5,7288051200.0,43.52,55.93,2.3395,9782.0,421.55,57.61
2005-07-18,1128.44,1486103040.0,7347.1,53526632.0,1909.25,48338020.0,25321.1,5216699904.0,43.545,55.62,2.3352,9800.0,421.05,56.99
2005-07-19,1132.017,1548855040.0,7346.63,45234480.0,1889.55,47436552.0,25270.6,11927300096.0,43.545,55.715,2.343,9792.0,420.1,57.36
2005-07-20,1140.656,1505336960.0,7342.89,39564220.0,1944.71,70268736.0,25704.8,13063050240.0,43.5213,55.78,2.3394,9828.0,423.15,56.65
2005-07-21,1157.514,1760648960.0,7304.32,52008392.0,1960.76,83231232.0,25842.4,10949579776.0,43.175,55.75,2.357,9783.0,425.6,55.72
2005-07-22,1172.244,1576258944.0,7423.25,51171200.0,1954.4,69433760.0,25391.2,16688589824.0,43.485,55.885,2.3963,9795.0,425.0,57.58
2005-07-25,1169.75,1094599936.0,7505.6,74367056.0,,,24530.8,21822269440.0,43.5513,55.55,2.487,9815.0,425.85,57.86
2005-07-26,1178.003,1149300992.0,7552.77,66887272.0,1959.58,69645760.0,24868.5,15897780224.0,43.4725,55.97,2.431,9828.0,423.5,58.03
2005-07-27,1178.112,2080505984.0,7605.03,49320520.0,1974.54,62239340.0,25337.8,15058480128.0,43.3925,56.15,2.4405,9840.0,425.5,58.01
2005-07-28,1186.614,1620302976.0,,,1999.82,153868496.0,26068.4,14482259968.0,43.465,56.13,2.4081,9835.0,428.0,58.76
2005-07-29,1182.301,1617261056.0,7635.42,93718176.0,2000.25,84832896.0,26042.4,11505040384.0,43.48,56.105,2.3787,9805.0,429.8,59.37
2005-08-01,1178.223,1515229056.0,7669.45,58234392.0,1982.93,54319512.0,26298.1,10583189504.0,43.425,56.175,2.3693,9784.0,432.2,60.44
2005-08-02,1189.327,1253922048.0,7756.04,72941344.0,1985.09,52529460.0,26788.5,11157869568.0,43.54,56.075,2.339,9755.0,432.3,60.62
2005-08-03,1192.203,1395229056.0,7756.47,96009760.0,1988.14,37827992.0,26714.1,12084610048.0,43.4438,56.075,2.3115,9755.0,436.8,59.65
2005-08-04,1185.327,1444952960.0,7797.08,73931752.0,1978.0,73053288.0,26469.9,7529306112.0,43.5225,55.83,2.3038,9725.0,437.6,60.12
2005-08-05,1174.09,1218169984.0,7754.0,65314160.0,1975.6,56761608.0,26517.9,8166639104.0,43.4838,55.93,2.3124,9755.0,437.3,61.07
2005-08-08,1158.586,1258237056.0,7606.17,64364760.0,1974.83,41329672.0,26711.2,8605224960.0,43.55,55.95,2.3289,9775.0,435.0,62.7
2005-08-09,1162.799,1098204032.0,7595.57,77736256.0,1990.0,55227608.0,27291.4,8722329600.0,43.5475,55.9,2.2875,9792.0,434.8,61.98
2005-08-10,1176.838,1683028992.0,7729.82,56983912.0,2010.41,125113904.0,27116.9,14398449664.0,43.5588,55.87,2.2783,9770.0,437.6,63.99
2005-08-11,1167.972,1415330048.0,7816.51,86474256.0,2023.7,149442704.0,26633.1,14833909760.0,43.595,55.65,2.3651,9795.0,445.9,65.38
2005-08-12,1153.969,1005907968.0,7767.49,61856768.0,2038.1,128742000.0,26950.7,13305950208.0,43.5388,55.7,2.3732,9795.0,446.2,66.45
2005-08-15,1118.274,1607057024.0,,,2005.99,85184848.0,27375.0,13616069632.0,,55.75,2.333,9886.0,442.4,65.58
2005-08-16,1113.825,855476480.0,7768.24,48746680.0,1993.58,64805648.0,27080.1,12777769984.0,43.5338,55.845,2.347,9911.0,446.15,65.41
2005-08-17,,,7859.53,49903740.0,1985.1,84335872.0,27416.1,23151009792.0,43.5375,55.89,2.3545,9908.0,440.1,62.56
2005-08-18,1100.299,1513160960.0,7811.33,54798700.0,1979.12,43404248.0,26899.7,10588000256.0,43.57,55.91,2.3976,9978.0,439.7,62.4
2005-08-19,1087.953,1790843008.0,7780.76,45054620.0,1966.33,69971928.0,26643.8,18877220864.0,43.5825,55.985,2.4486,9987.0,436.3,64.36
2005-08-22,1076.353,1126049024.0,7750.6,52559080.0,1963.37,42660780.0,27260.7,8755742720.0,43.6263,55.9,2.3731,10005.0,438.2,64.5
2005-08-23,1066.092,955502016.0,7615.99,46084560.0,1943.76,51710472.0,26769.3,6639315968.0,43.6563,55.95,2.4005,10070.0,439.2,64.65
2005-08-24,1035.445,2438958080.0,7612.0,54070328.0,1924.15,94131880.0,26712.4,9605509120.0,43.7413,55.975,2.4528,10275.0,437.68,66.01
2005-08-25,1061.847,2369273088.0,7660.42,62021712.0,1925.68,35359820.0,27401.6,10579600384.0,43.71,56.05,2.4005,10325.0,438.7,66.27
2005-08-26,1048.874,1244973952.0,7680.22,43574420.0,1934.56,62259780.0,27094.6,7428956160.0,43.6975,55.975,2.4025,10385.0,437.7,64.87
2005-08-29,994.77,2874203904.0,7634.43,35131680.0,,,27384.8,6108909056.0,43.885,56.025,2.3883,10775.0,436.9,
2005-08-30,1039.82,3226202112.0,7745.0,43450140.0,1951.63,89634752.0,27603.7,6951081984.0,44.0388,56.23,2.383,10550.0,431.6,67.57
2005-08-31,1050.09,2451932928.0,7805.43,43177480.0,1936.9,71423984.0,28044.8,14962039808.0,44.15,56.275,2.357,10300.0,435.2,67.02
2005-09-01,1039.23,1213660032.0,7876.15,48334568.0,1941.41,267722304.0,27962.2,10201849856.0,44.025,56.165,2.3561,10280.0,443.25,67.72
2005-09-02,,,7899.77,57301420.0,1946.38,83439800.0,28319.1,10949619712.0,43.87,56.095,2.3305,10345.0,444.4,66.06
2005-09-05,1035.891,943744512.0,7925.24,46162248.0,1929.02,192854496.0,28522.0,4612690944.0,43.815,56.15,2.3341,10300.0,445.35,64.85
2005-09-06,1051.594,789016000.0,7946.78,37243992.0,1896.71,109043200.0,28854.9,8736315392.0,43.895,56.29,2.324,10355.0,444.0,64.67
2005-09-07,1059.38,803595520.0,,,1897.33,89640384.0,,,43.84,56.08,2.3248,10410.0,444.7,62.89
2005-09-08,1080.45,1813645056.0,8052.56,41100088.0,1905.84,62468312.0,28828.1,5877275136.0,43.8225,56.15,2.319,10365.0,447.4,63.08
2005-09-09,1098.456,2020076032.0,8060.01,35253620.0,1882.77,80983424.0,29307.9,8744510464.0,43.8425,56.075,2.309,10215.0,449.2,62.84
2005-09-12,1105.657,1065806976.0,8138.42,37060232.0,1866.91,224950800.0,29086.5,6176693248.0,43.8325,56.0,2.3189,10105.0,449.75,61.8
2005-09-13,1085.744,1221608960.0,8193.96,38869728.0,1894.67,90688840.0,28873.3,9485065216.0,43.9113,55.9,2.333,10075.0,446.5,61.61
2005-09-14,1058.627,1019513984.0,8189.48,67118704.0,1914.74,92105672.0,29050.0,10696170496.0,43.9025,55.91,2.3205,10000.0,450.3,63.37
2005-09-15,1050.906,780668032.0,8283.76,46558320.0,1903.09,142102496.0,29366.2,10283669504.0,43.8913,56.035,2.3005,10075.0,455.75,63.16
2005-09-16,1056.726,762911488.0,8380.96,51973300.0,1909.8,91630976.0,29815.8,9135828992.0,43.8763,56.21,2.2988,10150.0,459.75,61.81
2005-09-19,1066.591,461190496.0,8444.84,44176608.0,1928.09,144651600.0,30076.0,14010030080.0,43.91,56.355,2.294,10140.0,464.75,65.61
2005-09-20,1055.591,836009984.0,8500.28,63080720.0,1933.51,34308752.0,30059.0,17978759168.0,43.875,56.235,2.297,10185.0,463.85,64.2
2005-09-21,1044.056,918366016.0,8487.14,108880400.0,1959.15,76163552.0,30837.3,15928810496.0,43.8788,56.31,2.275,10215.0,472.35,64.73
2005-09-22,1016.758,1233948032.0,8221.64,103985000.0,1965.27,71304952.0,30678.4,11398609920.0,43.93,56.25,2.2748,10230.0,466.05,64.6
2005-09-23,1012.851,773899520.0,8222.59,79876304.0,1959.51,74344888.0,31294.1,24224149504.0,43.9088,56.25,2.2645,10223.0,463.25,62.44
2005-09-26,1034.585,604245504.0,8478.91,66454792.0,1954.74,41552360.0,31141.2,13301810176.0,43.965,56.25,2.2486,10225.0,466.65,63.93
2005-09-27,1037.634,703306496.0,8525.52,76681472.0,1984.49,85951272.0,30874.9,12611949568.0,44.05,56.33,2.2601,10275.0,462.5,62.97
2005-09-28,1027.888,576627520.0,8606.03,74072640.0,1976.1,83565440.0,31317.2,12706509824.0,44.0363,56.03,2.2272,10410.0,469.0,63.93
2005-09-29,1048.302,858699008.0,8650.17,96445136.0,1970.19,36260620.0,31208.8,12212270080.0,44.0163,56.0,2.214,10290.0,472.15,63.84
2005-09-30,1079.275,1325122944.0,8634.48,83513280.0,1942.07,66492832.0,31583.8,13415549952.0,44.015,56.03,2.2275,10300.0,469.3,63.48
2005-10-03,1083.414,908391488.0,8697.65,58607792.0,1945.82,31491810.0,31856.1,13964470272.0,44.1275,55.96,2.2365,10303.0,465.95,62.8
2005-10-04,1101.166,1763763968.0,8799.96,79216192.0,1938.35,63250000.0,31283.8,19757389824.0,44.22,55.975,2.2625,10195.0,466.25,61.22
2005-10-05,1104.055,1376573056.0,8724.47,84885504.0,1940.94,55176168.0,30163.5,12233299968.0,44.2875,55.775,2.2678,10030.0,464.75,60.12
2005-10-06,1096.376,666659520.0,8528.7,100087800.0,1939.35,44533340.0,29227.4,16710320128.0,44.2788,55.775,2.2905,10045.0,473.45,58.37
2005-10-07,1094.652,603223488.0,8491.56,91105984.0,1952.28,79641432.0,29973.0,11558339584.0,44.395,55.8,2.2499,10048.0,474.85,59.21
2005-10-10,1102.78,515473504.0,8483.86,63385408.0,1949.42,50769608.0,30277.2,10664150016.0,44.755,55.715,2.2415,10073.0,475.25,58.78
2005-10-11,1105.629,438793984.0,8540.56,70269608.0,1964.22,89972120.0,30614.2,14829400064.0,44.875,55.81,2.2335,10063.0,475.5,60.08
2005-10-12,1102.98,530831008.0,,,1958.26,80333560.0,,,,55.83,2.2545,10110.0,470.9,60.57
2005-10-13,1090.535,764059008.0,8376.9,89214472.0,1955.01,59003568.0,29880.0,16634330112.0,44.9488,55.86,2.2685,10110.0,471.6,60.14
2005-10-14,1096.704,1803943936.0,8201.73,94772896.0,1953.14,98949376.0,29770.2,11251050496.0,44.8463,55.84,2.245,10113.0,469.7,59.35
